row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_N2.mzML Peak area,neg_FRN3_N2.mzML Peak area,neg_FRN2_N2.mzML Peak area,neg_FRN4_N2.mzML Peak area,neg_HFO5_N2.mzML Peak area,neg_HFO2_N2.mzML Peak area,neg_HFO1_N2.mzML Peak area,neg_FRN1_N2.mzML Peak area,neg_HFO4_N2.mzML Peak area,neg_HFO3_N2.mzML Peak area,
20906,386.83491428864767,27.033054,,,,,,,,,,,0,0,0,0,0,0,92316.24,0,0,0,
20907,423.8936560055861,27.033054,,,,,,,,,,,0,0,0,0,0,0,12341.515,0,0,0,
20908,208.84511062920126,27.03308,,,,,,,,,,,10661.539,0,0,0,0,0,0,0,0,0,
20909,467.80618419488974,27.033054,,,,,,,,,,,0,0,0,0,0,0,466375.56,0,0,0,
20910,340.92492345008276,27.033508,,,,,,,,,,,0,0,7990.08,0,0,0,0,0,0,0,
20911,363.83503914775014,27.034521,,,,,,,,,,,4448.1157,0,0,0,0,0,21280.598,0,13000.489,0,
20912,225.94674886802736,27.03477,,,,,,,,,,,0,5839.213,0,7016.325,10837.418,0,0,0,0,0,
20913,360.83935432384106,27.035915,,,,,,,,,,,44238.29,26828.043,50725.434,76330.42,56923.66,73119.555,54821.887,43824.656,46115.47,68557.016,
20914,275.1681780860577,27.035978,,,,,,,,,,,11952.134,12367.146,0,9758.189,0,0,0,0,0,0,
20915,669.7094290407942,27.035986,,,,,,,,,,,31237.502,35099.734,31963.072,37840.688,42339.53,32872.06,47212.33,48155.926,38045.438,36097.32,
20916,830.6507855339906,27.036325,,,,,,,,,,,31366.795,34020.637,29072.752,33313.305,43573.805,40945.15,0,38160.12,40790.797,43148.508,
20917,526.9405273874089,27.036415,,,,,,,,,,,6409.5503,0,0,0,0,0,14368.611,10727.004,0,0,
20918,283.10383663262894,27.03654,,,,,,,,,,,0,0,0,9826.031,0,0,9666.233,0,0,0,
20919,914.6148613666122,27.036648,,,,,,,,,,,0,0,0,0,16952.375,0,24494.506,15847.736,15703.539,18399.496,
20920,272.7949395515357,27.03712,,,,,,,,,,,0,11822.2,14625.244,0,0,14222.063,0,19050.63,0,9706.738,
20921,240.081601335553,27.037325,,,,,,,,,,,0,13000.159,0,0,0,0,0,0,0,0,
20922,710.9714754322476,27.037325,,,,,,,,,,,0,4290.3823,0,0,0,0,0,0,0,0,
20923,324.7623024742336,27.037613,,,,,,,,,,,0,0,12971.746,11409.8,14595.846,7183.6587,11397.469,12682.486,0,0,
20924,326.9039824176498,27.037804,,,,,,,,,,,0,0,0,0,7399.588,0,9786.763,0,0,0,
20925,342.80104746464934,27.037891,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9900.318,
20926,280.9260211834054,27.038685,,,,,,,,,,,0,9552.633,0,6797.8438,0,0,0,0,0,0,
20927,266.80360238398254,27.038763,,,,,,,,,,,73176.84,0,84927.24,0,23797.723,71357.984,86862.6,82029.61,0,0,
20928,463.81518791111864,27.040195,,,,,,,,,,,0,0,0,25874.78,0,0,0,0,0,0,
20929,604.7505458667005,27.040195,,,,,,,,,,,0,0,0,17455.246,0,0,0,0,0,0,
20930,723.9810052426998,27.040195,,,,,,,,,,,0,0,0,52490.715,0,0,0,0,0,0,
20931,746.6864411320132,27.040195,,,,,,,,,,,0,0,0,11069.914,0,0,0,0,0,0,
20932,808.6501823998562,27.040195,,,,,,,,,,,0,0,0,18360.93,0,0,0,0,0,0,
20933,446.8375798410667,27.040604,,,,,,,,,,,7156.168,7486.871,17197.926,11929.444,10792.188,14360.938,24437.613,0,20672.562,0,
20934,380.8469379293574,27.04067,,,,,,,,,,,1521673.8,1446821.2,1908222.8,1803571.5,2133612.2,2499425.5,2749911.8,2074312.4,1694143.9,2093518.9,
20935,831.6498206521908,27.04112,,,,,,,,,,,13165.996,0,0,11717.7,17677.312,20050.559,0,0,0,0,
20936,343.9945146594914,27.04125,,,,,,,,,,,0,0,0,0,0,16884.578,18807.703,11738.981,0,0,
20937,891.6162387837254,27.042063,,,,,,,,,,,0,8834.49,0,6420.3496,0,0,11610.871,0,0,0,
20938,447.9997210655038,27.042322,,,,,,,,,,,0,0,0,0,0,0,0,0,14855.228,0,
20939,244.93594914278424,27.042414,,,,,,,,,,,20372.352,0,0,7354.1543,0,0,0,10823.45,21422.01,0,
20940,340.89865139664727,27.04266,,,,,,,,,,,0,0,0,0,6951.299,0,0,0,0,0,
20941,753.8386862708655,27.04266,,,,,,,,,,,0,0,0,0,13564.45,0,0,0,0,0,
20942,544.7837639133601,27.042936,,,,,,,,,,,0,0,0,0,0,16967.115,0,0,13872.602,21111.996,
20943,445.80475383045365,27.043137,,,,,,,,,,,24418.35,0,0,25148.291,0,0,22538.777,10328.174,28054.932,24864.08,
20944,296.8909012914581,27.043224,,,,,,,,,,,5870.3564,0,0,17115.258,0,0,0,0,0,0,
20945,611.738468723447,27.043278,,,,,,,,,,,0,0,0,0,0,12762.705,0,0,0,12703.448,
20946,296.8909164411648,27.044094,,,,,,,,,,,9075.305,0,0,6221.6567,0,0,0,0,0,0,
20947,446.6706566204815,27.044365,,,,,,,,,,,0,0,17737.436,0,0,3628.776,0,0,9729.894,12176.376,
20948,471.6925982855987,27.04474,,,,,,,,,,,0,8599.625,0,0,0,0,0,7094.9863,0,8527.156,
20949,749.6814066989919,27.044746,,,,,,,,,,,51603.28,56995.95,0,0,63023.08,70147.3,54571.78,64832.28,0,0,
20950,403.84822699015535,27.045197,,,,,,,,,,,78477.12,82910.664,0,97859.44,80407.24,111712.73,106814.86,0,78134.52,134449.17,
20951,444.673590084526,27.045511,,,,,,,,,,,0,0,0,32281.053,15442.212,23756.326,11122.464,31310.512,23822.688,14391.578,
20952,442.6766240664365,27.045649,,,,,,,,,,,0,0,29204.969,19674.045,23725.02,0,0,0,9804.762,25037.504,
20953,586.9062376222123,27.045996,,,,,,,,,,,0,0,7468.928,0,17184.69,0,0,0,0,0,
20954,470.85334414359403,27.046783,,,,,,,,,,,26087.467,16391.16,0,26864.928,23080.682,0,21031.732,0,12986.297,10512.313,
20955,502.63260910210437,27.046808,,,,,,,,,,,11327.33,0,9469.431,17031.826,0,0,10736.289,0,0,0,
20956,524.7782825444214,27.046864,,,,,,,,,,,179897.88,185121.53,207305.42,216544.9,257502.8,143030.19,203908.2,215425.83,224832.42,229747.81,
20957,748.6820635459973,27.047009,,,,,,,,,,,112755.125,123041.86,110576.64,116779.086,145650.97,137640.39,156407.75,133390.12,87877.16,165803.33,
20958,256.83578769382717,27.04799,,,,,,,,,,,8907.608,0,0,0,0,0,0,0,0,0,
20959,670.7077320713233,27.048065,,,,,,,,,,,0,21319.146,0,0,0,29641.25,17014.781,0,28207.95,0,
20960,725.491202566669,27.048662,,,,,,,,,,,0,0,0,0,0,25181.514,0,0,0,0,
20961,893.6128825404899,27.048662,,,,,,,,,,,0,0,0,0,0,9285.12,0,0,0,0,
20962,240.07651182810702,27.048822,,,,,,,,,,,0,0,0,0,0,0,23309.586,0,0,0,
20963,364.99743486949535,27.048822,,,,,,,,,,,0,0,0,0,0,0,4017.2922,0,0,0,
20964,753.6728213006921,27.048822,,,,,,,,,,,0,0,0,0,0,0,4741.8403,0,0,0,
20965,367.8819129150079,27.048882,,,,,,,,,,,14766.979,0,0,0,16719.22,0,10381.834,16668.457,8097.4355,13395.21,
20966,280.8664165541499,27.04905,,,,,,,,,,,90539.805,62671.758,54453.074,123270.65,151018.39,133195.48,115811.31,0,107213.08,80070.69,
20967,258.917680983218,27.049255,,,,,,,,,,,274086.0,207334.52,151240.55,0,331326.38,222575.44,255839.47,205966.27,198344.53,241052.45,
20968,737.4924515535787,27.049746,,,,,,,,,,,10330.632,0,0,0,0,0,0,10059.866,16947.63,0,
20969,270.7978066468848,27.049805,,,,,,,,,,,0,0,23996.344,0,76651.29,53449.434,108911.26,74766.6,0,0,
20970,890.6170204608547,27.05001,,,,,,,,,,,16279.928,14550.135,14312.328,0,14985.601,19007.348,0,0,19408.348,0,
20971,669.8748893442491,27.050213,,,,,,,,,,,0,18157.518,0,16786.574,0,26579.322,0,11910.607,0,0,
20972,384.7181088715648,27.0512,,,,,,,,,,,35048.03,8235.824,27443.783,30842.844,17365.396,17170.973,0,38609.22,27979.295,0,
20973,381.8465908702356,27.051641,,,,,,,,,,,378561.28,369133.72,326170.38,387661.0,499580.7,536980.94,458898.03,439112.9,409788.9,584506.44,
20974,360.93143763210804,27.05236,,,,,,,,,,,111533.28,58214.55,72494.87,0,107699.695,78646.555,31994.508,86343.914,0,112254.56,
20975,892.6138087333456,27.052704,,,,,,,,,,,0,0,16474.275,0,16238.851,19986.693,0,0,0,21798.117,
20976,319.83670652065007,27.052832,,,,,,,,,,,0,0,0,6223.2124,0,9417.596,0,0,0,7365.003,
20977,478.7834508564177,27.053133,,,,,,,,,,,7487.5156,0,0,0,10865.429,0,0,0,0,0,
20978,216.91837762417921,27.053448,,,,,,,,,,,293799.3,204085.7,285036.47,230212.25,198763.0,294119.62,237967.11,322199.7,329758.5,245213.47,
20979,386.7150487310528,27.053774,,,,,,,,,,,15797.149,27415.441,14234.086,18248.898,10221.25,29229.838,0,17238.08,27615.955,30407.258,
20980,810.8097148191954,27.0538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8595.859,
20981,217.00037172890748,27.054585,,,,,,,,,,,61537.92,80154.65,64946.78,66011.95,65215.72,23801.61,46975.37,70775.664,91965.805,61951.22,
20982,668.8751389520031,27.054804,,,,,,,,,,,64385.43,48887.01,55209.273,52266.57,63816.785,75929.75,57252.168,34359.848,72861.8,84946.055,
20983,220.90049293328852,27.056028,,,,,,,,,,,0,0,0,15543.363,0,0,0,0,0,0,
20984,278.9302715393639,27.056028,,,,,,,,,,,0,0,0,8997.778,0,0,0,0,0,0,
20985,217.00037490066387,27.056278,,,,,,,,,,,0,0,0,0,0,29764.295,75957.81,0,0,0,
20986,304.0354072395103,27.05697,,,,,,,,,,,11163.542,5837.4043,6899.743,0,0,0,9407.743,0,12922.578,9635.348,
20987,349.0408674152425,27.057222,,,,,,,,,,,0,0,0,11364.631,19797.127,0,0,0,0,0,
20988,586.7406758677437,27.05818,,,,,,,,,,,34501.37,59719.133,0,26914.072,44799.543,85715.66,0,58073.785,42652.344,46930.93,
20989,409.7400042313766,27.058483,,,,,,,,,,,0,0,0,0,5093.198,0,0,0,0,0,
20990,747.685776968496,27.058483,,,,,,,,,,,0,0,0,0,14317.861,0,0,0,0,0,
20991,252.8379208337348,27.059128,,,,,,,,,,,0,0,0,0,0,13823.831,0,0,0,10573.494,
20992,422.80230250380174,27.059147,,,,,,,,,,,17332.24,29002.82,0,10174.3125,24140.244,37841.867,25983.912,0,28298.123,0,
20993,214.9215822188083,27.05954,,,,,,,,,,,719666.3,731024.0,629282.8,739199.9,801153.06,883180.9,897799.9,791304.44,793066.2,812487.2,
20994,480.7838264299169,27.060509,,,,,,,,,,,0,5459.2085,0,0,18043.395,0,0,0,0,11301.351,
20995,727.6796133879063,27.061045,,,,,,,,,,,11015.276,0,0,0,8600.47,0,0,0,0,0,
20996,358.8538084271148,27.061344,,,,,,,,,,,0,21340.629,0,0,0,0,0,0,0,12709.757,
20997,382.72089730902155,27.06187,,,,,,,,,,,0,0,0,0,0,0,5728.9136,2363.9167,0,0,
20998,667.7132322272548,27.062511,,,,,,,,,,,76815.04,75104.05,65241.016,78651.125,64209.23,82451.875,97586.73,72873.65,52565.586,76241.43,
20999,295.8196934558761,27.063282,,,,,,,,,,,16964.031,0,31005.426,59238.902,49446.25,14107.381,19644.146,37804.89,39851.16,22628.32,
21000,525.777670283491,27.06349,,,,,,,,,,,43005.387,0,15162.036,45162.668,58459.234,0,41540.004,71660.266,54375.45,79663.28,
21001,215.00475021960642,27.064127,,,,,,,,,,,6157.336,0,0,0,0,6369.577,0,0,0,0,
21002,355.8606618441775,27.064457,,,,,,,,,,,0,0,0,0,0,7986.3125,0,0,0,0,
21003,894.6107168294858,27.064457,,,,,,,,,,,0,0,0,0,0,5756.7256,0,0,0,0,
21004,338.9029662900758,27.064625,,,,,,,,,,,9090.91,14342.594,0,15248.5,10270.291,0,0,10429.38,0,0,
21005,808.648963823918,27.064592,,,,,,,,,,,0,21756.227,21269.8,5961.206,22501.936,22376.416,0,0,16722.176,29448.137,
21006,604.7508214155202,27.064703,,,,,,,,,,,46254.727,26543.352,19805.76,40042.785,44046.11,68352.59,0,23801.13,0,55953.86,
21007,728.6763503823088,27.065033,,,,,,,,,,,0,18037.082,0,0,22675.69,30434.61,14978.2705,0,8818.921,0,
21008,527.7733882450502,27.065144,,,,,,,,,,,0,0,12870.385,0,0,0,0,0,0,0,
21009,388.7120334951521,27.0654,,,,,,,,,,,0,0,5875.8613,0,3616.1494,0,0,0,11000.743,0,
21010,469.6955242387853,27.065687,,,,,,,,,,,8465.889,8935.858,10482.162,0,0,0,0,0,0,0,
21011,810.6456036187694,27.065914,,,,,,,,,,,0,0,10078.021,19186.19,0,19106.143,18681.732,5378.2485,4873.1914,19725.584,
21012,666.7138034859706,27.065964,,,,,,,,,,,167595.4,179739.39,185583.38,195619.58,191348.05,212382.0,226778.39,217954.7,174170.52,225165.94,
21013,462.8156417096242,27.067022,,,,,,,,,,,232106.9,117951.414,146947.67,145522.42,293200.38,189666.38,255735.69,245046.19,123777.55,178804.47,
21014,340.89869483424644,27.067116,,,,,,,,,,,19954.611,0,0,8359.233,17847.125,22071.857,0,0,19085.865,7851.9824,
21015,297.81681060594815,27.068035,,,,,,,,,,,8109.5596,21514.416,8616.417,27807.76,6842.8804,15757.346,12871.883,4508.3735,0,17204.709,
21016,215.92101934860838,27.068125,,,,,,,,,,,44460.227,0,30866.96,0,0,34448.836,0,23823.639,22843.049,10952.706,
21017,351.7813053228908,27.068562,,,,,,,,,,,11577.171,11447.071,0,14225.292,0,16715.674,0,0,6531.48,0,
21018,385.87171922628227,27.06864,,,,,,,,,,,68635.27,117280.53,85310.09,110637.77,116217.02,92238.06,156165.5,90722.88,77926.72,97505.75,
21019,564.7368272620856,27.068886,,,,,,,,,,,0,6538.744,0,0,0,0,0,0,0,0,
21020,280.9258502119498,27.069845,,,,,,,,,,,31799.043,13125.941,10107.676,8889.456,15071.561,14190.844,19269.059,16188.362,24126.268,35922.242,
21021,279.0466924193628,27.069847,,,,,,,,,,,0,0,0,5195.916,7346.952,0,5493.552,0,0,18290.133,
21022,224.94737039698398,27.069872,,,,,,,,,,,0,16465.264,0,12275.731,0,0,0,0,0,6125.2456,
21023,443.84234923880456,27.070168,,,,,,,,,,,0,0,24291.48,0,0,24758.664,17453.027,0,13008.063,0,
21024,252.83047726215034,27.07045,,,,,,,,,,,0,8227.92,0,12751.619,0,0,0,0,0,0,
21025,218.91480776250222,27.070463,,,,,,,,,,,6101.0386,0,0,0,12467.83,0,0,13482.848,0,6911.882,
21026,368.7472807550543,27.071083,,,,,,,,,,,0,3624.6675,0,0,5107.187,0,0,0,0,5903.751,
21027,605.7503259011547,27.07123,,,,,,,,,,,9929.187,0,0,0,0,16959.639,0,0,0,19890.676,
21028,293.8228044248317,27.071463,,,,,,,,,,,28366.61,0,0,23227.984,27375.428,30067.924,0,0,26527.963,16006.878,
21029,358.9358870520823,27.071785,,,,,,,,,,,0,0,0,9336.329,0,0,0,0,0,0,
21030,386.71511242522894,27.071785,,,,,,,,,,,0,0,0,7370.824,0,0,0,0,0,0,
21031,345.04943553447083,27.072706,,,,,,,,,,,0,0,0,0,20824.465,18023.227,10065.622,16330.423,0,0,
21032,724.4846074879679,27.073036,,,,,,,,,,,0,0,61958.46,0,48181.625,0,52749.87,0,0,0,
21033,241.94050424852233,27.073835,,,,,,,,,,,0,0,0,0,0,0,0,0,813527.94,0,
21034,461.81943099436927,27.073835,,,,,,,,,,,0,0,0,0,0,0,0,0,10681.675,0,
21035,254.83590681099705,27.074003,,,,,,,,,,,14639.031,0,0,6701.493,0,0,0,11387.865,0,9024.307,
21036,806.6521526734007,27.07456,,,,,,,,,,,0,0,0,0,5826.682,0,0,0,0,0,
21037,746.686352634132,27.07551,,,,,,,,,,,14985.749,0,25449.594,15389.585,27738.35,29611.615,26920.883,27630.158,35363.855,33459.445,
21038,359.01836983031944,27.076403,,,,,,,,,,,0,0,0,0,0,7622.4126,14267.196,0,0,16036.268,
21039,502.7754410525295,27.076765,,,,,,,,,,,0,5915.1987,0,0,0,0,0,0,0,11719.086,
21040,446.96726859640523,27.077332,,,,,,,,,,,0,0,0,0,4814.878,0,14294.913,0,0,0,
21041,524.9438812927884,27.077879,,,,,,,,,,,30378.03,0,0,19654.457,0,0,0,0,0,34728.145,
21042,482.80580257959383,27.078003,,,,,,,,,,,18678.078,0,0,36555.543,33110.41,0,43527.0,53426.56,16141.709,0,
21043,364.86886856705837,27.078056,,,,,,,,,,,0,17190.312,0,0,10943.412,0,0,11560.484,0,0,
21044,463.8148899937843,27.079453,,,,,,,,,,,42939.746,28274.807,43044.7,45541.92,42467.88,73554.5,57048.684,75292.13,31634.188,78782.695,
21045,666.878933496946,27.079813,,,,,,,,,,,5893.557,0,0,0,0,9726.856,0,0,0,0,
21046,465.84433209177723,27.079847,,,,,,,,,,,0,0,0,0,0,0,9229.563,14073.655,0,21665.111,
21047,261.15266944249606,27.080517,,,,,,,,,,,0,0,0,0,0,3620.5598,0,0,0,0,
21048,304.9022569204209,27.080517,,,,,,,,,,,0,0,0,0,0,26324.643,0,0,0,0,
21049,812.8062801482416,27.080517,,,,,,,,,,,0,0,0,0,0,14735.8,0,0,0,0,
21050,553.1918168542908,27.080694,,,,,,,,,,,0,0,19078.668,0,0,0,12393.31,0,0,5744.2944,
21051,328.75638868351894,27.080843,,,,,,,,,,,0,15021.35,25038.912,53533.664,24448.57,0,0,0,45878.875,26797.393,
21052,261.0430394771362,27.081099,,,,,,,,,,,0,0,10161.909,0,0,0,0,0,0,0,
21053,353.0314597930891,27.08131,,,,,,,,,,,0,0,0,4972.3896,0,0,0,13677.443,0,0,
21054,423.86733367961796,27.08142,,,,,,,,,,,7088.194,0,0,0,0,0,0,4576.59,7231.8643,0,
21055,443.8087400210935,27.082256,,,,,,,,,,,97580.484,34584.367,63213.89,33047.164,72575.09,90092.7,93709.125,76938.125,48959.535,93436.72,
21056,263.87502378594377,27.082432,,,,,,,,,,,0,4917.2896,4683.853,0,0,0,0,0,0,0,
21057,368.87844816741296,27.083942,,,,,,,,,,,68405.08,53461.19,47867.797,0,41862.527,0,27276.182,75574.836,0,35604.832,
21058,301.87359482278157,27.08419,,,,,,,,,,,166573.1,176045.23,157835.67,205937.03,256729.62,0,207456.66,265436.4,146321.31,295985.22,
21059,261.8780183385245,27.084707,,,,,,,,,,,0,36872.867,55299.32,0,0,0,0,0,20678.586,11648.703,
21060,1034.548867471264,27.084644,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8107.4707,
21061,357.77280333217425,27.08508,,,,,,,,,,,0,0,0,2057.6624,0,0,0,0,0,0,
21062,258.8368696512925,27.085129,,,,,,,,,,,0,0,0,0,16586.68,0,26963.643,0,0,22812.1,
21063,278.87106511209737,27.086853,,,,,,,,,,,0,0,0,113558.8,0,0,0,121490.25,0,29374.488,
21064,210.8422090284734,27.087463,,,,,,,,,,,17266.348,0,12225.062,0,0,0,0,0,0,0,
21065,246.94926014430965,27.087809,,,,,,,,,,,0,0,0,8596.564,0,5846.895,12889.04,0,0,0,
21066,324.76230495921004,27.089655,,,,,,,,,,,25234.775,22257.012,15790.459,0,0,6572.798,7899.86,0,19000.158,0,
21067,564.7738180691648,27.090086,,,,,,,,,,,0,0,0,0,0,0,13124.173,0,0,11941.536,
21068,384.8748974474747,27.090582,,,,,,,,,,,113556.15,118839.75,89235.68,54966.29,107992.86,137608.4,62967.08,109476.63,109047.38,122537.55,
21069,242.86631304909847,27.090837,,,,,,,,,,,0,0,0,0,0,0,0,7046.293,0,0,
21070,420.89828235875507,27.090942,,,,,,,,,,,0,0,10683.848,21364.027,0,8863.115,0,0,0,11337.38,
21071,279.8492356067677,27.091122,,,,,,,,,,,0,0,0,0,3869.9512,0,1396.249,0,0,0,
21072,326.7593290966038,27.091137,,,,,,,,,,,0,27877.537,0,20085.78,0,73078.97,48192.82,37437.715,43341.773,40683.504,
21073,523.7817561482968,27.091618,,,,,,,,,,,103752.63,64593.934,135191.16,111026.28,116453.74,154356.55,94405.56,143090.34,98721.53,93081.86,
21074,278.9628406907076,27.092741,,,,,,,,,,,24559.945,24046.59,0,27380.912,36484.293,0,0,0,0,0,
21075,809.6486087870563,27.092714,,,,,,,,,,,0,0,0,5539.799,0,3973.3223,0,0,0,11403.084,
21076,321.8797186661194,27.09346,,,,,,,,,,,731958.7,570873.56,840020.1,809822.4,665883.5,794112.4,1059859.0,867238.9,926128.5,584381.4,
21077,353.7782878844933,27.0935,,,,,,,,,,,30911.469,0,0,0,30951.092,28678.174,0,33481.88,0,10211.171,
21078,280.9585778542283,27.094254,,,,,,,,,,,0,68176.14,16435.846,73133.7,48730.63,34386.336,18313.871,43032.867,39192.6,58649.414,
21079,212.9259542641348,27.094566,,,,,,,,,,,84550.1,0,0,0,0,0,0,0,0,0,
21080,218.9050216780554,27.094566,,,,,,,,,,,4416.8813,0,0,0,0,0,0,0,0,0,
21081,363.05998839804266,27.094566,,,,,,,,,,,3570.5515,0,0,0,0,0,0,0,0,0,
21082,529.6511975622847,27.094566,,,,,,,,,,,4115.344,0,0,0,0,0,0,0,0,0,
21083,522.7822643936757,27.094746,,,,,,,,,,,371427.2,314941.22,295286.6,373094.8,433025.72,463281.88,570518.6,381386.47,462495.34,550496.0,
21084,470.8008511185498,27.095047,,,,,,,,,,,2799.8916,0,0,0,0,0,11320.353,0,0,0,
21085,665.7173554948902,27.095123,,,,,,,,,,,14523.73,12696.094,42867.78,11037.489,26275.48,0,32986.934,32217.262,48392.395,27054.172,
21086,482.7871198663345,27.095528,,,,,,,,,,,0,0,0,0,0,0,4789.3076,0,0,0,
21087,723.4775901229159,27.095528,,,,,,,,,,,0,0,0,0,0,0,28413.617,0,0,0,
21088,355.77547511323485,27.095966,,,,,,,,,,,0,0,11939.53,15395.024,0,6193.2417,9765.755,12804.131,0,0,
21089,529.9355766843871,27.09602,,,,,,,,,,,0,0,0,0,0,11095.47,0,0,0,0,
21090,242.94005973250324,27.096252,,,,,,,,,,,0,0,0,0,47549.914,0,63784.066,97547.59,21987.842,51960.375,
21091,725.9943994702938,27.096872,,,,,,,,,,,0,0,0,0,15783.588,14892.323,0,0,10036.787,0,
21092,306.0309067288844,27.097078,,,,,,,,,,,0,0,0,0,8359.859,0,0,13570.153,0,0,
21093,444.9708431693066,27.10016,,,,,,,,,,,39905.81,12747.686,0,48546.52,58889.71,0,0,0,21768.084,41533.555,
21094,378.902981890877,27.10025,,,,,,,,,,,7343.3037,0,0,0,0,0,0,6225.209,0,5112.882,
21095,585.7443099682038,27.10028,,,,,,,,,,,0,0,65285.973,0,47121.094,0,50412.246,36834.273,0,14385.326,
21096,260.8389792361802,27.100458,,,,,,,,,,,0,2969.0923,0,0,0,0,0,0,0,6923.377,
21097,225.94661401878207,27.100752,,,,,,,,,,,8319.69,0,7401.556,0,0,0,0,0,0,1254.022,
21098,464.81149575354016,27.100838,,,,,,,,,,,0,31630.729,0,42470.43,0,0,0,0,0,0,
21099,311.8561943762927,27.100935,,,,,,,,,,,0,0,0,7254.0957,0,0,0,0,0,0,
21100,300.87412227555023,27.100983,,,,,,,,,,,1252502.9,1370361.8,1384126.0,1378465.4,1545923.5,1735158.9,1773702.0,1532893.4,1336761.4,1678663.8,
21101,369.8779594383117,27.101597,,,,,,,,,,,8278.555,0,0,0,0,0,7802.487,0,0,0,
21102,726.6804378814029,27.101803,,,,,,,,,,,30423.957,32153.04,26323.727,24244.973,0,52194.72,29167.273,34604.38,38657.023,23233.621,
21103,664.7179458435521,27.10239,,,,,,,,,,,93811.62,101650.33,98644.64,81373.15,58688.05,77934.91,86565.22,78496.66,75933.5,33985.4,
21104,383.8758400714345,27.102488,,,,,,,,,,,745797.6,584489.44,976918.6,779117.0,660266.2,677742.6,853343.6,646339.94,513622.38,649973.5,
21105,294.8147344542587,27.102512,,,,,,,,,,,6219.25,0,13630.379,17740.762,0,33272.68,18604.75,0,0,0,
21106,587.7407436923448,27.103073,,,,,,,,,,,4953.0913,1653.324,0,0,16638.848,0,0,6841.8345,8595.758,0,
21107,350.77644283734884,27.103785,,,,,,,,,,,0,7933.6934,0,0,5247.121,0,0,4747.9126,0,0,
21108,320.8802527153224,27.103802,,,,,,,,,,,4197211.5,2977904.5,4482222.0,4346208.5,4855003.5,4058240.0,5599993.0,4762406.0,4882048.0,5318282.0,
21109,283.9182616873596,27.104074,,,,,,,,,,,0,0,0,0,0,0,0,3009.0227,0,0,
21110,751.677885345522,27.104074,,,,,,,,,,,0,0,0,0,0,0,0,8036.4795,0,0,
21111,500.63511502407556,27.10426,,,,,,,,,,,0,0,0,0,0,0,0,0,7116.2134,0,
21112,405.8442825565201,27.104439,,,,,,,,,,,17625.068,0,0,27708.322,0,0,0,0,0,0,
21113,450.84728327671337,27.105001,,,,,,,,,,,0,21098.412,12942.62,4934.584,10951.077,0,0,8770.364,0,12553.999,
21114,722.6888125315854,27.105215,,,,,,,,,,,14227.491,0,0,0,0,0,0,11301.822,5476.54,0,
21115,340.9252413854212,27.106071,,,,,,,,,,,0,0,6492.247,11475.883,0,0,0,6368.295,0,0,
21116,504.62955277176263,27.106739,,,,,,,,,,,6273.0723,0,0,0,0,0,0,0,7264.11,0,
21117,382.87912735840587,27.10681,,,,,,,,,,,267055.56,0,208511.19,218490.62,285888.53,206255.16,201021.84,287622.28,215049.52,206615.84,
21118,728.6763839189649,27.107014,,,,,,,,,,,6036.3696,0,0,0,0,0,18940.566,17732.709,16479.406,0,
21119,321.9136108521585,27.107203,,,,,,,,,,,18631.51,14143.408,12794.765,24252.312,28637.643,10502.764,13591.505,25715.625,24740.479,24690.998,
21120,259.91722148954733,27.107681,,,,,,,,,,,9710.461,0,0,0,8127.5625,16812.367,10902.772,16944.918,9111.151,28132.83,
21121,441.81303296648,27.108366,,,,,,,,,,,0,36198.137,0,26456.129,40877.688,22279.385,0,0,37022.137,30224.45,
21122,525.9440610225577,27.109016,,,,,,,,,,,0,0,0,0,6289.505,8186.504,0,0,0,0,
21123,216.90947829548395,27.109394,,,,,,,,,,,0,0,0,8868.109,0,0,0,0,5843.979,0,
21124,442.80926625192734,27.109615,,,,,,,,,,,244050.94,325958.2,385327.25,292598.88,243069.31,246487.27,471680.3,274076.1,262634.25,263688.1,
21125,411.73699786044483,27.109634,,,,,,,,,,,15169.649,18607.963,0,0,0,0,15456.928,21682.773,0,7249.6006,
21126,236.85620669546745,27.109766,,,,,,,,,,,6905.3125,0,0,0,0,0,0,0,0,0,
21127,238.87022432636874,27.109766,,,,,,,,,,,11057.033,0,0,0,0,0,0,0,0,0,
21128,249.84437714070944,27.109766,,,,,,,,,,,1587.685,0,0,0,0,0,0,0,0,0,
21129,437.75100836458967,27.109766,,,,,,,,,,,6917.4575,0,0,0,0,0,0,0,0,0,
21130,317.88843036828985,27.109886,,,,,,,,,,,10143.76,0,8089.577,0,0,0,0,0,0,0,
21131,237.86129597283303,27.111103,,,,,,,,,,,0,2018.892,6434.1357,0,0,0,0,0,0,0,
21132,584.7450057445002,27.111187,,,,,,,,,,,141013.11,136922.05,122386.8,140261.64,147645.66,0,0,203062.11,0,92767.26,
21133,363.86961058734585,27.111235,,,,,,,,,,,193702.5,194447.81,195807.12,209387.08,207645.58,297311.84,491970.44,174816.83,195042.11,0,
