row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN3_N2.mzML Peak area,pos_FRN1_N2.mzML Peak area,pos_HFO1_N2.mzML Peak area,pos_FRN5_N2.mzML Peak area,pos_FRN2_N2.mzML Peak area,pos_FRN4_N2.mzML Peak area,pos_HFO2_N2.mzML Peak area,pos_HFO5_N2.mzML Peak area,pos_HFO3_N2.mzML Peak area,pos_HFO4_N2.mzML Peak area,
27863,916.8289853209359,19.953321,,,,,,,,,,,383614.3,385666.47,0,353831.22,144298.06,356660.72,0,341551.6,0,287692.66,
27864,874.8989624873833,19.954092,,,,,,,,,,,597267.25,0,681261.0,372752.2,0,612580.56,672507.1,731671.3,0,0,
27865,958.878561876629,19.954342,,,,,,,,,,,3279598.0,3219661.5,4654731.5,2134841.5,3514249.5,3675813.8,4795064.0,5041525.0,4924082.5,5079936.5,
27866,872.7698228525542,19.95437,,,,,,,,,,,0,91687.984,0,0,0,0,0,0,0,0,
27867,888.7992173287137,19.954655,,,,,,,,,,,912233.1,956685.75,1317174.0,864704.75,1009635.25,870146.8,1293495.4,1216051.1,1258079.1,1139912.0,
27868,874.6958430024342,19.955763,,,,,,,,,,,1845172.8,1870436.8,2427663.8,1275501.8,1921045.9,1926477.4,2421620.0,2525872.5,2490402.2,2380272.0,
27869,944.8628215994453,19.955841,,,,,,,,,,,8341289.0,7730427.0,1.1092512E7,5347149.5,8434532.0,8857764.0,1.1313065E7,1.184942E7,1.1304989E7,1.1547251E7,
27870,930.8493815656673,19.955997,,,,,,,,,,,286368.25,340397.9,459365.28,198648.1,352738.06,321192.7,444020.88,397349.88,445376.12,442442.56,
27871,1733.542215670117,19.956049,,,,,,,,,,,567858.2,0,0,0,0,0,917220.7,0,0,0,
27872,874.8559364485141,19.958439,,,,,,,,,,,1075859.0,1055848.1,1396822.9,726163.2,942729.25,1179782.2,1493122.9,1531324.5,0,1615434.0,
27873,857.7599133525803,19.958666,,,,,,,,,,,770180.25,750578.56,902483.44,474565.0,651100.25,684660.56,945754.5,904024.06,872695.4,953177.94,
27874,959.8816828653667,19.959637,,,,,,,,,,,0,0,3302371.8,0,0,2588480.8,0,3432340.2,0,3428223.0,
27875,218.69435052649925,19.960285,,,,,,,,,,,763710.9,755291.8,992768.4,527459.6,773105.94,814433.75,996147.6,1033325.44,1088260.4,1014193.3,
27876,947.8707522451023,19.960262,,,,,,,,,,,0,0,570219.1,0,0,380053.2,420563.44,551581.44,567809.94,0,
27877,876.7908938799316,19.960283,,,,,,,,,,,6.1304824E7,5.8738004E7,7.980815E7,4.000699E7,6.085397E7,6.4051884E7,6.568271E7,8.454537E7,8.672071E7,7.774148E7,
27878,976.8300252181698,19.96099,,,,,,,,,,,0,0,1269092.4,608446.56,0,0,220426.17,0,0,0,
27879,218.94513962587484,19.96152,,,,,,,,,,,446955.03,414960.78,557567.0,288448.0,432211.28,447288.84,562701.4,565395.6,610018.4,570875.25,
27880,874.7847335927341,19.961872,,,,,,,,,,,3.2176054E8,3.1273235E8,4.122724E8,2.1414048E8,3.213898E8,3.3597366E8,4.1405565E8,4.3904976E8,4.5058387E8,4.2638374E8,
27881,1731.53731442811,19.963474,,,,,,,,,,,703401.6,694374.06,1081263.5,485093.1,823296.6,792714.5,1143323.6,1130729.8,972576.75,1100720.2,
27882,961.8869190608137,19.963757,,,,,,,,,,,0,0,0,0,0,0,0,237855.7,0,0,
27883,889.8013309005968,19.964035,,,,,,,,,,,585906.44,595220.44,847855.8,0,688542.94,659754.5,734331.44,823259.8,0,803360.06,
27884,946.8697639946074,19.96404,,,,,,,,,,,0,1848291.0,0,1180241.6,0,0,2541822.0,0,2617467.5,2572562.8,
27885,912.8023261735933,19.965006,,,,,,,,,,,0,0,0,0,0,115197.38,0,0,0,0,
27886,874.8735380814799,19.966248,,,,,,,,,,,1812778.6,1720357.1,2372923.5,1234232.2,1779608.4,1902531.5,2365400.8,2385467.0,2445478.0,2401463.0,
27887,1732.5402065185408,19.96634,,,,,,,,,,,876689.25,441682.1,1313396.8,576816.5,902514.2,961073.0,1457324.0,1404261.1,1141544.9,1340518.2,
27888,874.6703990007856,19.967878,,,,,,,,,,,553147.9,541027.0,769386.3,383265.75,0,609516.4,731368.8,722486.56,781806.8,717504.6,
27889,945.8664143453913,19.969162,,,,,,,,,,,0,5188824.5,7263647.0,0,0,0,0,0,7582875.0,0,
27890,877.7940106622448,19.96962,,,,,,,,,,,0,0,1.6901454E7,0,0,0,0,1.833576E7,0,0,
27891,931.8512019626573,19.971964,,,,,,,,,,,0,139664.34,174511.47,0,163892.95,216892.56,187035.22,286291.72,282163.3,289415.34,
27892,601.5186446148977,19.972591,,,,,,,,,,,1651691.2,1614341.0,2137397.5,1119258.2,1666500.8,1745941.9,2271121.0,2259451.8,2431699.2,2341767.2,
27893,604.5376719044757,19.980274,,,,,,,,,,,241547.4,0,0,0,150876.4,127559.84,0,116621.7,65261.535,0,
27894,602.5219298942046,19.980795,,,,,,,,,,,0,0,0,470198.1,687984.4,0,966607.0,1096341.1,1058782.2,0,
27895,886.7852447393393,19.982954,,,,,,,,,,,0,0,0,0,198999.16,221245.5,0,0,257698.88,0,
27896,896.7165313629953,19.989952,,,,,,,,,,,0,127294.42,0,0,116276.94,0,0,0,0,0,
27897,971.8824400859176,19.997871,,,,,,,,,,,0,0,0,0,1748127.5,0,0,2308474.5,2170216.8,0,
27898,1758.5557978192594,20.000772,,,,,,,,,,,0,0,343531.62,144597.81,216819.7,198507.97,0,261354.5,289817.78,312743.84,
27899,900.707066268104,20.00106,,,,,,,,,,,0,0,0,424261.47,470730.72,0,0,701967.06,0,0,
27900,883.7729799337285,20.00113,,,,,,,,,,,0,238676.28,0,152782.06,0,0,0,0,117557.38,301043.5,
27901,908.7671506977313,20.003075,,,,,,,,,,,0,0,0,31838.34,0,0,0,0,0,0,
27902,922.7328923113939,20.003075,,,,,,,,,,,0,0,0,201754.38,0,0,0,0,0,0,
27903,972.8863572276399,20.003965,,,,,,,,,,,610615.9,616768.8,0,344988.72,397212.1,648612.75,766329.4,0,603228.56,0,
27904,915.8173958079066,20.006264,,,,,,,,,,,228041.6,443182.3,541791.5,363409.47,420648.9,253256.11,583770.25,553589.7,533849.2,511253.38,
27905,924.8002117243807,20.006378,,,,,,,,,,,4516259.0,3243917.0,5461358.0,2809212.0,3613345.2,4944802.0,5474108.5,6593874.0,6902412.0,6067816.0,
27906,603.5328068055964,20.006718,,,,,,,,,,,0,374849.7,256653.45,182658.64,336717.62,0,301814.16,264031.84,0,276817.47,
27907,984.8940724940537,20.007786,,,,,,,,,,,954199.5,1033879.3,1373269.4,751494.4,1082340.6,1133234.9,1357425.8,1494327.2,1365514.8,1361020.2,
27908,1757.5513967917277,20.008951,,,,,,,,,,,0,0,0,0,205236.03,178702.88,241023.95,210485.12,181819.47,240956.48,
27909,900.8934239007929,20.009977,,,,,,,,,,,506969.1,0,626504.06,0,0,522783.97,0,0,0,562730.75,
27910,985.8967761453662,20.010204,,,,,,,,,,,728564.56,739902.6,0,0,735046.75,0,0,950753.5,877214.44,0,
27911,970.8789134832925,20.011898,,,,,,,,,,,2587163.5,2621477.5,3255391.0,1851574.6,2691087.0,2837603.2,3283772.5,3559919.8,3365193.0,3244651.2,
27912,904.8122438808352,20.012863,,,,,,,,,,,741643.0,0,0,0,0,0,0,839463.06,917253.8,972771.2,
27913,225.19782665948577,20.013136,,,,,,,,,,,250182.86,0,296579.56,161750.95,245081.0,300556.78,281942.94,286076.97,301663.25,306877.84,
27914,900.8000723138309,20.01327,,,,,,,,,,,1.1530318E8,1.147117E8,1.3543227E8,8.366117E7,1.1668717E8,1.2531402E8,1.3454662E8,1.467298E8,1.4480726E8,1.4613565E8,
27915,901.8034208830051,20.016535,,,,,,,,,,,0,0,0,5.303991E7,0,0,8.5644936E7,9.424574E7,0,0,
27916,225.44880857961144,20.01718,,,,,,,,,,,159475.22,0,173670.39,116812.16,0,170153.53,198386.31,205907.89,204348.31,195131.47,
27917,901.7107985971974,20.019514,,,,,,,,,,,0,0,0,0,0,0,0,0,427907.12,0,
27918,925.8030353126517,20.020182,,,,,,,,,,,0,0,3611214.5,0,0,0,0,0,4899539.0,0,
27919,902.8065691411795,20.020906,,,,,,,,,,,1.8714174E7,0,2.3169426E7,1.2993672E7,0,0,2.8637874E7,2.3221366E7,0,2.5364012E7,
27920,994.8768237754578,20.024206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,90176.95,
27921,895.714393486137,20.024698,,,,,,,,,,,0,0,0,0,0,0,422644.28,0,0,293287.94,
27922,822.7538557092467,20.02777,,,,,,,,,,,336016.7,417610.56,0,528213.94,0,0,0,0,0,0,
27923,915.8185233109471,20.033459,,,,,,,,,,,166648.98,0,0,0,0,0,0,0,0,0,
27924,942.8487635657971,20.034101,,,,,,,,,,,0,0,0,126286.38,0,0,0,0,0,0,
27925,991.735381553565,20.039795,,,,,,,,,,,0,0,0,0,0,40476.066,0,0,0,0,
27926,880.7437714072182,20.049162,,,,,,,,,,,0,0,0,0,0,0,0,0,956205.2,0,
27927,914.8138649803266,20.05168,,,,,,,,,,,544709.44,554299.25,767991.8,506914.8,606145.7,561850.75,293517.47,713020.06,671201.06,810672.25,
27928,853.7258921222834,20.05572,,,,,,,,,,,0,0,0,0,0,54910.117,0,0,0,0,
27929,857.757986032593,20.05689,,,,,,,,,,,14138.8955,0,0,0,0,0,0,0,180131.61,0,
27930,943.8492994297781,20.05893,,,,,,,,,,,0,88362.86,0,0,0,0,52158.37,51237.535,0,85983.734,
27931,964.719327403639,20.059359,,,,,,,,,,,0,0,73047.73,0,116488.57,112938.38,0,0,0,0,
27932,887.7891800239896,20.063066,,,,,,,,,,,0,0,0,64605.4,0,44299.36,148580.45,0,0,0,
27933,578.5216427268243,20.06531,,,,,,,,,,,0,0,82467.0,0,0,0,0,0,0,0,
27934,906.758581978275,20.065277,,,,,,,,,,,0,1580045.5,1192238.4,1566010.4,1509288.2,1575831.0,1281349.4,1436526.2,1351735.1,1479285.5,
27935,905.7556718430826,20.065296,,,,,,,,,,,2364853.8,2505738.0,1986010.1,2403782.8,2465479.8,2543325.5,2079575.9,2408736.2,2204116.2,2231894.8,
27936,883.772789173699,20.065605,,,,,,,,,,,232511.44,0,300206.1,0,0,0,301044.22,0,200860.45,0,
27937,938.8156045750573,20.066875,,,,,,,,,,,257727.67,267997.38,541677.5,177305.53,283270.4,294853.3,500434.34,511663.94,542244.56,457442.72,
27938,963.7135017803854,20.06712,,,,,,,,,,,103587.09,130016.8,0,136532.08,0,0,0,89829.64,76517.586,0,
27939,510.560808514746,20.0686,,,,,,,,,,,0,0,0,51123.57,47043.85,0,0,0,0,0,
27940,921.7293262015414,20.069382,,,,,,,,,,,291982.9,323505.34,278584.4,293604.72,0,312534.72,265753.4,227741.6,273516.25,257831.69,
27941,922.7331239383417,20.070395,,,,,,,,,,,0,181819.25,156703.67,0,170670.27,180080.33,165991.86,0,0,206274.6,
27942,941.8335677632622,20.076271,,,,,,,,,,,0,0,0,42938.867,84112.984,0,0,0,0,0,
27943,939.8183994817441,20.078423,,,,,,,,,,,0,0,387347.8,0,209134.3,205756.61,355299.66,347850.78,400877.75,0,
27944,821.7408474087807,20.079918,,,,,,,,,,,0,0,0,32330.578,0,0,0,0,0,0,
27945,873.7729385815919,20.080761,,,,,,,,,,,0,121408.11,105449.17,0,0,0,527106.2,0,560910.9,0,
27946,834.7540734160367,20.082907,,,,,,,,,,,0,0,51490.33,60909.33,59703.6,0,0,0,0,0,
27947,903.810311073058,20.083464,,,,,,,,,,,0,0,0,0,0,0,6614929.5,0,0,0,
27948,990.7321384905866,20.084887,,,,,,,,,,,90304.65,95897.34,0,0,107535.06,109639.766,0,82311.28,0,33124.883,
27949,884.7766269250682,20.084957,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43057.297,
27950,965.834669419815,20.087288,,,,,,,,,,,0,0,0,23859.625,0,31202.55,0,0,92003.64,0,
27951,811.7563474241215,20.087555,,,,,,,,,,,0,0,0,182764.22,0,0,0,0,169173.23,0,
27952,898.7844259594531,20.087559,,,,,,,,,,,0,166045.2,300532.38,0,0,0,566407.75,485107.72,0,375210.47,
27953,997.8972665883998,20.08857,,,,,,,,,,,209079.62,220078.84,0,151265.77,0,271280.56,0,0,0,0,
27954,982.8791750514426,20.091274,,,,,,,,,,,0,29833.629,0,0,0,0,0,0,0,0,
27955,912.8003196860845,20.09148,,,,,,,,,,,519762.7,711672.9,1029280.25,444530.34,695630.06,524107.5,1033745.5,1084681.8,1234050.4,1046455.44,
27956,846.7542584429178,20.095194,,,,,,,,,,,0,0,0,0,0,0,0,0,121223.42,0,
27957,896.718098671991,20.09558,,,,,,,,,,,19050.693,0,0,0,0,0,0,0,0,0,
27958,899.7885821689749,20.09558,,,,,,,,,,,104449.586,0,0,0,0,0,0,0,0,0,
27959,1016.7495919519648,20.095839,,,,,,,,,,,0,0,0,20314.898,0,0,0,0,0,0,
27960,1010.9088559840617,20.096428,,,,,,,,,,,0,0,0,0,133069.89,124213.25,0,0,0,142582.25,
27961,940.8292521745622,20.096617,,,,,,,,,,,0,142154.17,0,194594.47,0,141290.3,0,0,0,0,
27962,998.9022956318986,20.096916,,,,,,,,,,,0,51583.03,0,45053.445,69673.22,0,0,0,0,0,
27963,627.534851610997,20.097448,,,,,,,,,,,58817.934,0,56697.64,38937.184,0,0,78897.36,0,0,71547.914,
27964,1003.8487773564234,20.098967,,,,,,,,,,,0,0,0,0,0,81758.71,0,0,69845.07,0,
27965,369.35144317120194,20.099363,,,,,,,,,,,0,0,0,0,0,0,58342.547,0,0,0,
27966,231.70201878824008,20.099737,,,,,,,,,,,0,0,0,18307.197,30147.623,0,0,0,0,0,
27967,926.815510899293,20.099737,,,,,,,,,,,0,0,0,1.1570658E7,1.7068064E7,0,0,0,0,0,
27968,928.8227623756009,20.099737,,,,,,,,,,,0,0,0,2566352.8,3585188.5,0,0,0,0,0,
27969,913.8043814886438,20.10115,,,,,,,,,,,0,305270.44,694356.5,0,497991.16,352446.84,661738.7,0,0,683513.25,
27970,929.7565511849156,20.10127,,,,,,,,,,,47790.613,37465.38,67617.164,29378.885,44301.547,0,0,126526.51,0,0,
27971,932.7748100045231,20.101297,,,,,,,,,,,0,411855.8,0,373220.84,0,576208.44,0,0,0,0,
27972,947.7447354936446,20.102108,,,,,,,,,,,0,0,0,83480.69,92157.34,98935.17,0,0,60599.387,0,
27973,927.8190158361805,20.10274,,,,,,,,,,,0,0,0,0,0,1.3439091E7,0,0,0,0,
27974,991.7336519811231,20.10274,,,,,,,,,,,0,0,0,0,0,35801.836,0,0,0,0,
27975,872.76942878121,20.103449,,,,,,,,,,,244442.42,279345.0,0,153406.36,237058.94,366147.6,0,0,467753.34,708298.1,
27976,839.7793380113462,20.103636,,,,,,,,,,,0,0,0,0,124390.734,0,0,0,0,0,
27977,931.771406809938,20.103636,,,,,,,,,,,0,0,0,0,628340.6,0,0,0,0,0,
27978,996.8945487714174,20.104475,,,,,,,,,,,0,281717.72,0,0,310700.88,0,0,0,0,0,
27979,994.8795454877644,20.10487,,,,,,,,,,,0,0,0,0,0,0,0,0,67513.91,43277.875,
27980,861.7723497026791,20.107063,,,,,,,,,,,0,31587.9,0,36719.812,0,0,0,0,0,0,
27981,823.7566481767561,20.107124,,,,,,,,,,,0,0,77068.98,182489.5,160395.73,0,0,110554.336,140154.34,156774.72,
27982,924.800627207408,20.110308,,,,,,,,,,,0,0,0,0,0,0,0,0,3922459.5,0,
27983,930.7584259314131,20.111008,,,,,,,,,,,0,0,0,0,0,0,0,63287.84,79530.055,0,
27984,810.7533926138956,20.114086,,,,,,,,,,,327486.1,394233.25,296454.62,406803.2,332806.5,324090.84,258630.05,272275.34,342530.84,267109.78,
27985,992.7358561308768,20.11577,,,,,,,,,,,0,0,0,0,0,6942.52,0,0,0,0,
27986,948.7499350771872,20.11703,,,,,,,,,,,0,57919.992,40913.758,44962.008,49376.17,60335.54,0,0,58257.344,0,
27987,966.8443275821762,20.11798,,,,,,,,,,,0,0,0,0,11095.012,0,0,0,0,0,
27988,843.7297210177063,20.118904,,,,,,,,,,,0,20937.451,0,0,0,0,0,0,0,0,
27989,968.8649154955667,20.118904,,,,,,,,,,,0,17459.652,0,0,0,0,0,0,0,0,
27990,951.8187963553413,20.122597,,,,,,,,,,,0,2691443.2,0,2070307.6,0,0,0,0,0,0,
27991,1035.9159338528295,20.125298,,,,,,,,,,,0,0,0,0,0,0,0,9393.002,0,0,
27992,950.8156845181409,20.126682,,,,,,,,,,,4016370.8,3807037.8,7332752.0,3061819.5,3913849.2,4309662.5,8095173.5,8243615.5,9005628.0,8144056.5,
27993,1021.8992222729705,20.12681,,,,,,,,,,,0,0,0,0,0,0,0,44858.1,0,49739.207,
27994,854.6609177680565,20.126865,,,,,,,,,,,0,0,0,9030.162,0,0,0,0,0,0,
27995,899.7879000904037,20.130747,,,,,,,,,,,62614.105,0,0,0,0,0,297561.03,0,331900.16,289930.2,
27996,955.7722295240385,20.13337,,,,,,,,,,,102553.82,115176.29,148103.02,0,91748.6,135353.11,185532.69,215811.73,217951.27,210590.75,
27997,842.7281772897852,20.13404,,,,,,,,,,,72660.07,0,0,58753.64,74980.15,0,43359.21,50282.637,0,0,
27998,838.77614030523,20.134052,,,,,,,,,,,661172.6,726846.0,576040.7,378010.16,684686.4,649368.94,541507.94,590459.7,591226.75,566075.75,
27999,835.7580291742863,20.134209,,,,,,,,,,,0,33131.39,0,0,0,0,0,0,0,0,
28000,997.7589320922584,20.134209,,,,,,,,,,,0,11038.408,0,0,0,0,0,0,0,0,
28001,956.7739084121711,20.134808,,,,,,,,,,,58477.152,67770.23,79923.07,68477.734,46244.516,0,102152.31,129084.24,138771.11,128325.76,
28002,836.7695082830867,20.135355,,,,,,,,,,,3948403.2,4035088.5,3367406.5,2450939.8,4128487.0,4062109.8,3118284.0,3476459.8,3643746.5,3279134.8,
28003,976.8315640855162,20.136944,,,,,,,,,,,1043390.75,1047636.4,2074567.2,872508.6,1127578.9,1200870.5,2116543.5,2241567.5,2360098.8,2146825.2,
28004,841.7254255211824,20.14013,,,,,,,,,,,142456.23,140314.17,64033.51,119300.83,127833.234,124087.914,76437.875,80257.95,0,76374.01,
28005,1011.9130817135122,20.1408,,,,,,,,,,,93090.15,77774.96,0,61377.164,0,0,103168.31,112499.36,0,0,
28006,908.8068921007612,20.141357,,,,,,,,,,,0,0,0,20493.318,0,0,0,0,0,0,
28007,811.7566064137371,20.143183,,,,,,,,,,,176701.83,0,0,0,0,0,128177.14,0,0,135297.61,
28008,822.7540052997047,20.144358,,,,,,,,,,,0,0,0,0,0,0,266016.25,0,0,279093.53,
28009,1020.8942009768798,20.145409,,,,,,,,,,,0,0,0,0,0,0,103675.77,81310.516,79144.375,82748.81,
28010,887.8611278711766,20.145546,,,,,,,,,,,0,0,0,0,15607.838,0,0,0,0,27604.521,
28011,863.7011711117734,20.147184,,,,,,,,,,,0,0,0,0,60203.332,51753.32,0,0,0,0,
28012,977.8349585407004,20.14738,,,,,,,,,,,0,0,0,638629.06,0,0,1688588.1,1631815.8,1797989.2,1547062.9,
28013,860.7693882306586,20.147577,,,,,,,,,,,38025.72,0,0,32372.31,0,0,29472.734,0,0,0,
28014,906.8475246785032,20.147715,,,,,,,,,,,0,71780.73,0,46608.68,65149.137,0,67276.79,62989.547,71608.125,63970.504,
28015,884.718345947706,20.14778,,,,,,,,,,,0,71695.055,0,46186.16,0,0,0,0,57122.812,0,
28016,982.7909604408342,20.148586,,,,,,,,,,,0,0,25748.059,0,0,0,0,0,0,30615.746,
28017,863.7879943797798,20.149733,,,,,,,,,,,0,1.384596E7,0,0,0,0,0,0,0,0,
28018,981.7869172685089,20.153425,,,,,,,,,,,0,0,0,33824.11,0,0,59934.188,70098.41,52580.188,52793.125,
28019,895.7163091826321,20.154533,,,,,,,,,,,0,0,19946.287,0,0,0,0,0,0,0,
28020,925.6994684241796,20.155766,,,,,,,,,,,42624.258,0,0,0,0,0,0,0,0,0,
28021,952.7248825337379,20.155773,,,,,,,,,,,84374.24,0,0,66706.98,0,0,0,0,0,0,
28022,215.694350844514,20.15933,,,,,,,,,,,53383.97,52569.836,48569.094,0,49467.117,53783.516,0,58050.84,0,52647.246,
28023,883.7152737065342,20.159494,,,,,,,,,,,96557.69,111984.91,0,78055.195,122895.55,101405.664,74953.875,94832.1,0,80128.06,
28024,933.8659203536238,20.160053,,,,,,,,,,,333930.6,0,0,0,344289.3,0,0,358493.22,371152.03,340785.56,
28025,964.831425838945,20.160141,,,,,,,,,,,0,69895.12,110865.41,0,0,42867.14,0,0,0,61574.75,
28026,948.8846544605523,20.160305,,,,,,,,,,,0,0,0,0,0,33114.03,0,0,0,31597.566,
28027,946.8775579011331,20.161633,,,,,,,,,,,205263.89,174485.5,214018.69,71065.28,216271.31,202103.89,0,224339.17,207615.89,250264.33,
28028,864.7916189154611,20.16229,,,,,,,,,,,4133828.0,3980159.8,3686567.5,0,4219857.5,4158590.2,0,4201408.0,4577187.5,3658837.2,
28029,1707.5328554462742,20.16378,,,,,,,,,,,0,0,0,0,16954.566,0,0,0,0,0,
28030,564.5065914979256,20.16505,,,,,,,,,,,0,0,0,27776.344,0,74484.09,60503.734,0,65537.234,0,
28031,563.5030396971734,20.16615,,,,,,,,,,,177982.66,191178.53,180152.42,91283.81,163754.62,211806.47,162691.31,190218.61,189133.7,170521.83,
28032,862.7849717806608,20.167688,,,,,,,,,,,2.2791128E7,2.2675424E7,2.2235856E7,1.1386565E7,2.3731084E7,2.4365912E7,2.1454238E7,2.4956954E7,2.5761582E7,2.3402214E7,
28033,867.7406230722638,20.167688,,,,,,,,,,,1002974.94,998278.25,648323.9,685399.06,1050925.4,1033906.2,652719.9,829596.75,800718.3,768691.75,
28034,932.862647489131,20.167688,,,,,,,,,,,469311.94,480879.2,494995.34,230089.89,519089.2,519949.84,459924.22,592713.5,581453.3,536624.4,
28035,869.7463671579409,20.168516,,,,,,,,,,,0,170795.39,0,116938.39,166286.69,0,115460.72,152577.25,136572.47,0,
28036,907.8496431643232,20.172455,,,,,,,,,,,0,0,37568.9,0,0,0,32300.477,0,0,0,
28037,953.7307993594202,20.17417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,56815.17,
28038,1002.8469208842339,20.1772,,,,,,,,,,,50014.324,85632.734,210343.23,0,139509.12,139238.64,216400.0,246220.48,248192.48,253770.42,
28039,965.8360505957463,20.177298,,,,,,,,,,,0,0,0,0,12288.334,12895.481,0,0,0,0,
28040,909.7303557970943,20.18019,,,,,,,,,,,72066.66,0,0,0,0,93009.24,0,0,0,0,
28041,796.7375248333203,20.181074,,,,,,,,,,,0,32853.266,0,0,0,0,0,0,0,0,
28042,947.8809687928327,20.181122,,,,,,,,,,,0,0,0,0,112069.16,0,123341.03,0,0,123481.76,
28043,589.5185723869982,20.181229,,,,,,,,,,,148361.28,165923.4,167088.72,74042.164,168192.44,184759.8,157666.75,167528.62,179818.33,192102.0,
28044,868.7437546251759,20.18174,,,,,,,,,,,0,587449.44,0,0,0,0,395340.5,0,0,417978.44,
28045,929.825911400699,20.184465,,,,,,,,,,,1946850.9,0,0,0,0,0,0,0,0,0,
28046,944.8645053519331,20.185963,,,,,,,,,,,125200.03,0,106629.664,0,0,0,0,0,0,0,
28047,1016.7508776095835,20.18676,,,,,,,,,,,0,0,0,44177.06,0,0,0,0,0,0,
28048,934.869403128005,20.18698,,,,,,,,,,,0,0,101785.766,0,0,0,100220.766,109433.664,112600.94,119613.17,
28049,866.7984825863253,20.189323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,144539.36,
28050,979.8440019659909,20.190378,,,,,,,,,,,0,0,0,0,0,0,121716.44,0,0,0,
28051,590.5218249304644,20.192942,,,,,,,,,,,0,0,0,35924.492,67328.914,0,0,75013.055,74361.81,62404.15,
28052,853.7232812608877,20.196175,,,,,,,,,,,0,26064.342,0,0,0,0,0,0,0,0,
28053,861.844806465783,20.19732,,,,,,,,,,,0,0,38109.855,27378.23,53019.914,38932.324,0,60439.86,0,0,
28054,886.8580069658639,20.198711,,,,,,,,,,,0,122695.266,33368.785,66829.336,128164.805,45623.273,0,95224.53,94408.91,52691.652,
28055,930.829711117283,20.200117,,,,,,,,,,,0,0,0,218084.6,380298.62,0,0,0,0,557189.1,
28056,912.8734249179428,20.200575,,,,,,,,,,,0,0,31616.5,0,40721.133,35415.6,0,0,0,0,
28057,1010.9093886259748,20.201012,,,,,,,,,,,288501.62,0,381623.7,66175.5,111114.36,147246.47,139618.19,383193.5,405388.75,245012.22,
28058,932.7743923307983,20.201256,,,,,,,,,,,1005094.7,372739.44,0,417340.75,530402.0,438371.88,0,1141746.8,1051916.4,1102186.5,
28059,934.7818408825362,20.201637,,,,,,,,,,,0,0,0,0,0,26210.076,0,34908.71,0,0,
28060,928.8226187174519,20.202019,,,,,,,,,,,0,0,0,0,3810234.2,0,0,1.213187E7,1.1769828E7,1.1727568E7,
28061,825.7731263426743,20.202227,,,,,,,,,,,0,0,23116.637,0,0,0,0,0,0,0,
28062,865.7947837070669,20.202261,,,,,,,,,,,0,0,0,0,0,0,839604.4,0,1051779.8,0,
28063,854.7298904940725,20.202715,,,,,,,,,,,0,0,0,16713.002,0,0,0,0,0,0,
28064,1017.7509395516696,20.202715,,,,,,,,,,,0,0,0,20441.824,0,0,0,0,0,0,
28065,860.841364532395,20.203249,,,,,,,,,,,63208.9,83992.15,71645.24,46864.324,77309.4,68062.86,66498.94,86537.65,102877.26,65484.945,
28066,886.858424869443,20.205162,,,,,,,,,,,0,0,0,0,0,57607.855,0,0,0,0,
28067,894.7595330374676,20.206572,,,,,,,,,,,433246.34,453570.34,0,320597.78,481419.34,465327.8,0,380280.72,0,0,
28068,1003.8491293638078,20.207481,,,,,,,,,,,104023.0,51456.14,0,0,0,57185.344,161008.78,0,127873.19,0,
28069,887.8615569827886,20.207924,,,,,,,,,,,35387.43,72737.836,0,0,41044.93,69695.195,25002.973,0,0,26578.236,
28070,948.7495766713885,20.208021,,,,,,,,,,,131859.64,62567.004,87157.195,64138.402,66673.195,81384.47,111457.11,144466.78,77432.35,129608.43,
28071,941.834576202833,20.210035,,,,,,,,,,,92690.96,0,0,93566.35,0,0,0,128221.58,0,0,
28072,871.7718729897389,20.2105,,,,,,,,,,,0,17294.473,0,0,0,0,0,0,0,0,
28073,910.790864231619,20.2105,,,,,,,,,,,0,18502.857,0,0,0,0,0,0,0,0,
28074,996.8943334397954,20.21085,,,,,,,,,,,689828.94,304361.22,1043726.8,405396.66,349698.47,716193.9,863325.1,1035519.75,1082733.9,1025985.0,
28075,989.7300405922302,20.2115,,,,,,,,,,,0,52954.242,66826.91,0,0,0,0,127264.94,106845.305,112607.266,
28076,926.8157107653875,20.212296,,,,,,,,,,,3.5568064E7,3.1547622E7,4.809935E7,1.0532537E7,1.7988298E7,3.8755708E7,4.7252212E7,5.555822E7,5.534151E7,5.2753932E7,
28077,231.70197687645205,20.212374,,,,,,,,,,,83668.18,72019.875,105501.38,31003.375,44159.42,81655.734,102243.17,122932.49,130537.12,128326.63,
28078,931.7715043581304,20.21244,,,,,,,,,,,1530663.0,1277511.2,1358680.6,1212991.5,813220.75,1609105.6,1411637.5,1827988.4,1655780.8,1741162.0,
28079,998.9023438486314,20.2131,,,,,,,,,,,0,69867.016,253766.75,53383.207,75442.15,197414.64,0,178633.92,167729.84,150907.75,
28080,1011.9137913150125,20.213264,,,,,,,,,,,85420.28,0,289083.1,0,118588.98,0,0,0,265930.34,0,
