row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN1_O3.mzML Peak area,pos_FRN3_O3.mzML Peak area,pos_FRN5_O3.mzML Peak area,pos_HFO1_O3.mzML Peak area,pos_FRN4_O3.mzML Peak area,pos_FRN2_O3.mzML Peak area,pos_HFO2_O3.mzML Peak area,pos_HFO3_O3.mzML Peak area,pos_HFO5_O3.mzML Peak area,pos_HFO4_O3.mzML Peak area,
30216,627.5340925860905,20.164633,,,,,,,,,,,0,0,0,0,0,0,12180.393,0,0,0,
30217,676.4987613307494,20.164633,,,,,,,,,,,0,0,0,0,0,0,19498.775,0,0,0,
30218,904.8258733685818,20.164633,,,,,,,,,,,0,0,0,0,0,0,61548.17,0,0,0,
30219,808.698810892916,20.165117,,,,,,,,,,,21761.637,0,0,49905.227,0,0,36722.344,76382.87,44726.543,23595.074,
30220,815.6781750686856,20.16516,,,,,,,,,,,14098.915,18315.492,0,0,34495.957,16831.654,33410.582,0,0,0,
30221,696.5404850740424,20.165459,,,,,,,,,,,12073.084,0,0,0,15210.535,0,0,0,0,0,
30222,743.5799115364446,20.16565,,,,,,,,,,,12190.324,16302.299,11064.215,0,8927.987,0,22490.342,20694.746,23267.74,20128.863,
30223,943.8473229191313,20.16591,,,,,,,,,,,0,27582.172,18267.648,48892.78,0,34512.58,0,0,0,0,
30224,749.574990621847,20.166151,,,,,,,,,,,0,0,0,0,0,0,5474.106,6009.2295,0,10703.957,
30225,812.6598314339152,20.166199,,,,,,,,,,,25811.633,40291.37,14926.383,37500.47,30207.684,33018.973,45641.125,50583.594,53531.355,45517.387,
30226,821.6268822330123,20.166262,,,,,,,,,,,0,21132.855,16156.379,0,0,0,22133.713,0,0,41633.133,
30227,231.70203423493285,20.16714,,,,,,,,,,,7700.065,0,8804.9,28638.035,18362.47,9209.947,17952.543,36393.08,35218.566,24363.613,
30228,848.6966088917079,20.167208,,,,,,,,,,,0,7796.735,0,13059.422,0,0,0,0,0,0,
30229,997.8987814356213,20.167322,,,,,,,,,,,145599.11,69596.04,0,0,0,0,0,0,278429.38,0,
30230,761.6283816292603,20.16742,,,,,,,,,,,0,0,0,0,0,0,6265.2603,0,12734.283,0,
30231,909.7914099262973,20.16814,,,,,,,,,,,0,0,8005.3447,32261.162,15441.071,11853.928,17056.934,47199.414,33852.477,42426.586,
30232,739.6270520763704,20.16838,,,,,,,,,,,96588.69,0,50234.49,0,0,0,0,0,0,192159.94,
30233,897.6767045057671,20.168533,,,,,,,,,,,0,33042.445,21801.916,78819.266,36570.582,36770.605,39094.047,56462.26,84579.38,43800.848,
30234,795.6879610637073,20.168577,,,,,,,,,,,0,0,18920.271,45977.594,0,0,0,0,0,38870.207,
30235,996.8953767824743,20.168589,,,,,,,,,,,0,103803.23,61406.57,391121.16,128885.27,129268.54,212348.69,404985.72,404500.5,380411.7,
30236,784.6158692773572,20.168983,,,,,,,,,,,15008.69,0,12724.53,0,15374.45,13905.386,0,0,0,0,
30237,874.7142327369254,20.168985,,,,,,,,,,,14934.914,23392.799,0,45533.164,31020.676,20663.662,44133.223,74774.05,0,46083.785,
30238,738.6237364006447,20.169167,,,,,,,,,,,197979.03,249677.66,106594.24,386917.62,266425.7,242003.28,412526.97,463606.9,495099.5,442333.25,
30239,779.6585366422331,20.169167,,,,,,,,,,,348295.12,402719.06,205394.86,573098.56,461714.72,440516.0,580007.0,736512.1,667077.9,635677.2,
30240,783.6104849069477,20.169254,,,,,,,,,,,48729.52,52758.99,34637.246,56222.113,59338.03,51615.64,56136.844,66792.52,55954.23,55830.273,
30241,934.7710293112947,20.1693,,,,,,,,,,,0,0,0,34906.02,18777.346,0,29152.408,53121.39,30531.676,24737.408,
30242,795.6524048096692,20.169367,,,,,,,,,,,0,0,0,0,18550.03,0,0,0,0,0,
30243,816.6704050156325,20.16943,,,,,,,,,,,0,390822.3,0,435257.7,485781.03,0,437772.97,608137.8,529934.3,503695.2,
30244,794.6835760093604,20.169619,,,,,,,,,,,0,0,36317.992,107852.71,0,0,123595.8,182048.64,128438.79,103341.25,
30245,505.3885017444537,20.169788,,,,,,,,,,,8241.763,0,4194.669,15185.83,8787.453,7566.774,0,24150.848,22636.855,16780.475,
30246,780.5834224499802,20.170048,,,,,,,,,,,0,0,0,0,0,0,13424.23,20548.025,0,0,
30247,669.51261816787,20.170118,,,,,,,,,,,0,0,0,0,16023.932,0,14642.741,24522.125,19348.531,0,
30248,856.721516559755,20.170204,,,,,,,,,,,0,0,0,0,0,0,0,0,35569.4,0,
30249,803.67615892288,20.17022,,,,,,,,,,,0,0,0,11778.998,7642.992,5919.7793,0,23665.928,0,0,
30250,835.6845309919403,20.170225,,,,,,,,,,,21213.297,0,7767.713,0,22599.113,15694.07,0,54498.92,0,0,
30251,1010.9103096641338,20.17052,,,,,,,,,,,46344.555,56624.215,0,151432.05,62718.56,55007.586,125913.805,168739.08,178964.28,166604.4,
30252,849.735501519877,20.17072,,,,,,,,,,,17561.88,14996.488,0,27235.674,24491.695,20387.068,0,0,0,0,
30253,858.7181899389177,20.170755,,,,,,,,,,,556830.94,224375.72,343925.06,893770.06,285179.3,259164.33,886465.1,1130836.2,1000550.25,997098.06,
30254,926.8157205423698,20.170755,,,,,,,,,,,3651352.0,8386422.0,4731230.5,1.4019511E7,4495359.5,4066873.2,1.3263255E7,1.6528566E7,1.6364282E7,1.6281945E7,
30255,886.857848763615,20.170807,,,,,,,,,,,38529.61,31462.332,22769.201,37352.777,40538.168,40329.613,35589.78,55536.33,46591.836,44939.848,
30256,834.6798177479001,20.170843,,,,,,,,,,,24784.678,38452.473,19107.418,66702.17,35783.188,30696.816,61288.543,95476.59,92913.09,83330.87,
30257,942.842756025779,20.170918,,,,,,,,,,,199465.47,0,0,0,150100.75,132871.86,255819.19,0,298420.56,0,
30258,887.8614205922288,20.171223,,,,,,,,,,,27285.844,21007.928,14214.3,22951.002,23985.914,0,0,29006.908,29119.598,0,
30259,644.4726422890685,20.171263,,,,,,,,,,,0,0,3054.16,0,0,0,0,0,0,0,
30260,862.601529673336,20.171263,,,,,,,,,,,0,0,3701.8203,0,0,0,0,0,0,0,
30261,864.6779483584088,20.171263,,,,,,,,,,,0,0,8623.655,0,0,0,0,0,0,0,
30262,873.6722090954796,20.171263,,,,,,,,,,,0,0,6998.1694,0,0,0,0,0,0,0,
30263,857.6864390967237,20.171528,,,,,,,,,,,0,0,0,8363.652,0,0,9693.618,0,0,0,
30264,707.469345582965,20.17158,,,,,,,,,,,0,3874.9524,0,0,0,0,0,0,0,0,
30265,850.6734970187197,20.17158,,,,,,,,,,,0,9688.071,0,0,0,0,0,0,0,0,
30266,928.8230914946089,20.171974,,,,,,,,,,,0,0,1028846.5,3202769.8,2179597.5,2003673.4,2859475.5,3505646.2,3518331.8,3557135.2,
30267,818.6858236482259,20.172081,,,,,,,,,,,0,239124.14,0,999540.5,0,0,1029991.06,579473.4,1122668.4,1034091.1,
30268,704.5300900873568,20.172161,,,,,,,,,,,30356.535,33817.23,13095.655,70540.25,37080.12,32583.438,82067.09,97751.31,107763.64,88677.51,
30269,778.6549450322364,20.172346,,,,,,,,,,,711104.7,827267.06,378200.06,1128917.6,888974.1,867951.5,1114542.0,1429082.1,1301066.6,1210681.6,
30270,896.6650677961238,20.172417,,,,,,,,,,,0,0,0,0,14510.209,0,0,26483.45,0,0,
30271,836.6921823959719,20.172583,,,,,,,,,,,0,0,0,18417.018,0,15167.826,12804.434,32452.094,24863.771,18416.053,
30272,875.7162937409425,20.172598,,,,,,,,,,,0,0,0,0,16522.502,0,0,59480.152,0,31544.889,
30273,670.5244096721075,20.172873,,,,,,,,,,,9367.598,13686.667,14307.632,0,11828.962,0,0,53151.965,0,27988.236,
30274,794.6487023712676,20.172884,,,,,,,,,,,19115.96,15142.948,0,26711.48,0,18056.85,24680.215,40139.613,28543.309,30179.055,
30275,932.7758059551313,20.17293,,,,,,,,,,,0,97913.75,133139.4,270058.75,117551.15,106843.16,0,0,0,0,
30276,891.8113797903036,20.17296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,284147.38,
30277,892.7237598098785,20.173101,,,,,,,,,,,0,29800.494,0,40475.81,33977.82,28829.504,0,57512.008,55209.344,0,
30278,989.8202440644113,20.173624,,,,,,,,,,,0,0,0,0,0,9396.472,0,21671.465,15483.379,0,
30279,872.7327221771008,20.173779,,,,,,,,,,,40984.47,57061.44,42685.926,99542.734,108237.18,49349.184,138348.38,100476.4,78419.695,139329.0,
30280,897.7594882966964,20.173866,,,,,,,,,,,0,0,0,12705.691,0,9367.572,0,0,17630.512,0,
30281,974.8011610909604,20.173891,,,,,,,,,,,0,125444.305,0,190406.94,130937.07,0,202718.7,339236.66,266788.22,237689.73,
30282,854.7073992822383,20.173939,,,,,,,,,,,64805.63,65456.44,36826.97,120622.28,69635.93,62240.21,118600.734,156659.5,162978.12,122892.375,
30283,668.5093398342547,20.173967,,,,,,,,,,,37156.598,26348.006,23059.736,53520.617,30770.8,34088.047,42317.63,66671.44,71915.09,42184.934,
30284,857.6466412892178,20.174026,,,,,,,,,,,81153.445,76973.03,52120.293,76813.63,99803.8,67504.01,102614.11,111792.516,86403.83,93593.484,
30285,662.4834059971778,20.174349,,,,,,,,,,,0,9728.37,0,0,0,0,18715.244,21032.695,23479.363,0,
30286,572.3791260062852,20.174732,,,,,,,,,,,0,0,0,0,11363.752,0,2951.3877,0,0,0,
30287,912.8740476776208,20.174799,,,,,,,,,,,0,0,0,0,0,17828.072,0,0,0,0,
30288,927.8200003545358,20.174799,,,,,,,,,,,0,0,0,0,0,2694825.5,0,0,0,0,
30289,929.828233946502,20.174799,,,,,,,,,,,0,0,0,0,0,507808.06,0,0,0,0,
30290,781.6733163582911,20.175314,,,,,,,,,,,0,0,54058.02,0,46622.035,135911.06,154011.1,211913.95,164545.84,149517.22,
30291,855.7102742161567,20.175407,,,,,,,,,,,37253.824,0,0,0,0,30980.55,0,0,0,0,
30292,465.3573240151406,20.175465,,,,,,,,,,,0,0,0,0,0,0,0,29271.766,0,0,
30293,777.6230914383552,20.175465,,,,,,,,,,,0,0,0,0,0,0,0,16120.639,0,0,
30294,817.6161978106325,20.175478,,,,,,,,,,,17868.26,27036.273,20358.438,33713.85,24461.906,26138.912,38222.312,42904.32,31133.955,36731.027,
30295,982.8407536170932,20.175465,,,,,,,,,,,0,0,0,0,0,0,0,5773.623,0,0,
30296,851.6767757987367,20.175505,,,,,,,,,,,4992.216,0,0,5776.012,6849.3945,0,12853.033,12214.566,0,0,
30297,814.6759829446721,20.17553,,,,,,,,,,,33023.82,33939.35,18320.377,48547.977,38651.88,39252.83,50683.836,79142.93,76243.17,49466.336,
30298,852.6914087014524,20.175856,,,,,,,,,,,0,12988.582,0,0,0,0,19690.842,17257.379,0,0,
30299,782.6780183262493,20.176668,,,,,,,,,,,21481.479,0,0,22797.729,0,0,32369.861,0,0,15748.861,
30300,840.6548469435304,20.176826,,,,,,,,,,,0,0,0,0,0,0,12367.741,5262.3955,0,0,
30301,813.6632515381982,20.177385,,,,,,,,,,,0,15854.815,8494.942,0,0,7193.6963,25169.447,0,0,20298.799,
30302,231.95287082614155,20.177446,,,,,,,,,,,0,0,3867.42,0,0,0,0,14583.502,15115.1875,0,
30303,940.8315362025052,20.177433,,,,,,,,,,,883840.56,0,363951.0,1706835.9,724967.25,614435.75,1366966.1,875891.4,1523078.6,1430357.4,
30304,772.6287236042308,20.177563,,,,,,,,,,,0,7721.3525,0,14231.385,0,0,10182.509,0,20360.09,17448.752,
30305,892.8144348971869,20.178036,,,,,,,,,,,0,20515.754,0,0,23903.854,25518.639,37391.176,0,0,0,
30306,944.8205605239513,20.178228,,,,,,,,,,,0,0,0,13696.578,0,0,0,0,0,0,
30307,889.8039568531857,20.178421,,,,,,,,,,,0,2429317.0,0,0,2773976.0,0,0,0,0,0,
30308,848.7313121395053,20.178621,,,,,,,,,,,0,29192.053,17868.885,53498.406,57046.613,43197.246,43596.23,63694.0,66492.31,56041.605,
30309,629.4812322468038,20.178844,,,,,,,,,,,14869.621,0,0,25822.71,0,0,0,33376.32,40640.12,0,
30310,936.7850416751105,20.179924,,,,,,,,,,,103371.08,100727.984,45748.68,143859.56,135274.28,114861.38,174730.02,217543.6,169132.83,186591.2,
30311,773.631711386864,20.179945,,,,,,,,,,,7100.6406,0,0,0,0,7343.886,0,18458.238,0,0,
30312,628.478003764578,20.180063,,,,,,,,,,,33118.44,39590.69,16676.004,75077.94,55791.69,51810.773,71701.67,106411.734,114484.01,84269.34,
30313,222.1982549784291,20.180927,,,,,,,,,,,8259.39,0,0,0,8405.415,9273.392,0,15010.359,14016.17,14892.885,
30314,799.6433670506062,20.181131,,,,,,,,,,,0,13934.572,0,0,0,6667.9375,0,0,0,0,
30315,886.7468123621329,20.181202,,,,,,,,,,,0,25886.02,0,43543.805,0,46765.58,47112.15,0,83501.34,0,
30316,998.9074998907114,20.181303,,,,,,,,,,,27419.379,0,0,63204.414,0,22692.787,0,0,0,0,
30317,653.5498975830938,20.181347,,,,,,,,,,,0,0,0,10663.913,0,0,9133.3125,0,9594.258,0,
30318,973.8979495224862,20.181522,,,,,,,,,,,0,0,21734.523,0,58919.176,60878.695,57432.38,72371.1,0,60213.066,
30319,712.6044890336055,20.181786,,,,,,,,,,,14667.51,10411.63,0,0,0,0,0,0,0,0,
30320,937.7884380875572,20.182272,,,,,,,,,,,0,61554.258,29694.643,0,0,69904.83,94490.77,130030.53,0,104962.8,
30321,819.6900353678333,20.182995,,,,,,,,,,,0,0,0,193758.1,0,0,0,0,0,238414.42,
30322,887.7510084477317,20.183144,,,,,,,,,,,0,0,0,0,0,14122.886,0,30700.703,22559.84,0,
30323,859.6595860158486,20.183304,,,,,,,,,,,0,0,19825.555,43276.066,42099.863,37851.367,44974.56,48856.566,48031.766,39710.414,
30324,860.7296856921863,20.183367,,,,,,,,,,,0,0,0,94956.0,87663.05,74879.086,0,154891.86,0,114998.695,
30325,832.6663624400019,20.183569,,,,,,,,,,,0,7319.436,0,0,5915.453,0,0,15167.512,12679.009,0,
30326,958.8788865918083,20.184584,,,,,,,,,,,133449.2,124028.8,63655.402,227738.44,154356.92,158148.28,213179.53,228024.06,228043.45,228031.44,
30327,747.5006326366431,20.185286,,,,,,,,,,,0,0,0,0,14391.025,0,0,0,0,0,
30328,885.736627368628,20.185501,,,,,,,,,,,0,0,0,0,0,0,75347.88,115742.45,0,0,
30329,988.8165671227443,20.185953,,,,,,,,,,,13525.568,18427.342,0,18975.89,0,14509.893,11451.769,0,0,21134.764,
30330,968.8591968755304,20.186094,,,,,,,,,,,0,33607.875,0,0,0,41513.992,59836.145,0,0,0,
30331,888.8005781714822,20.186178,,,,,,,,,,,4396265.5,3922944.0,2081632.2,6224431.5,4436019.5,4555345.5,6471312.5,7508704.0,6934183.0,6853334.5,
30332,1012.9183875260431,20.18699,,,,,,,,,,,0,0,0,0,0,0,0,0,34431.7,12447.471,
30333,496.54493395578777,20.187153,,,,,,,,,,,0,0,2281.3833,0,0,0,0,0,0,0,
30334,890.8080490798203,20.187153,,,,,,,,,,,0,0,394594.5,0,0,0,0,0,0,0,
30335,922.7711721863129,20.187473,,,,,,,,,,,0,9884.367,0,0,0,0,0,0,0,0,
30336,958.7933904870617,20.187473,,,,,,,,,,,0,22120.484,0,0,0,0,0,0,0,0,
30337,850.7446823224266,20.188372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16531.75,
30338,896.7550956795646,20.188696,,,,,,,,,,,0,0,0,0,0,0,0,48251.4,0,27631.188,
30339,969.8637193486142,20.188877,,,,,,,,,,,8455.365,0,0,0,0,0,0,10038.527,12150.437,15966.266,
30340,684.5767238116249,20.18902,,,,,,,,,,,0,0,0,0,0,0,0,10763.363,0,0,
30341,882.7377761827026,20.18902,,,,,,,,,,,0,0,0,0,0,0,0,19353.498,0,0,
30342,945.866949818282,20.189634,,,,,,,,,,,10855.2,0,0,0,0,0,0,26715.049,13072.983,0,
30343,959.8830882757475,20.189962,,,,,,,,,,,0,87860.805,52811.254,0,109666.43,114744.836,0,0,151411.33,0,
30344,733.5650967396663,20.19017,,,,,,,,,,,0,0,0,25047.352,5980.2744,0,0,0,0,0,
30345,974.9020670482819,20.1906,,,,,,,,,,,0,7099.535,0,0,0,15230.062,9863.518,14181.932,0,0,
30346,857.7059816599678,20.190683,,,,,,,,,,,0,0,0,0,0,5384.4014,0,0,0,0,
30347,888.710192263231,20.190977,,,,,,,,,,,0,0,0,0,0,0,24021.049,31055.11,0,30851.97,
30348,1014.8322919590897,20.19113,,,,,,,,,,,0,0,0,0,0,0,7457.7295,19391.178,0,21617.23,
30349,898.679776004939,20.191168,,,,,,,,,,,11024.3,0,0,29186.277,0,0,0,30984.03,0,0,
30350,960.889469863886,20.19131,,,,,,,,,,,0,0,0,35828.1,0,27947.434,28802.09,38670.508,0,35764.387,
30351,861.7347818171027,20.191357,,,,,,,,,,,0,30179.002,7317.835,48439.316,31279.867,27939.98,31130.625,38095.67,35140.242,0,
30352,592.537409432864,20.191956,,,,,,,,,,,0,0,0,0,0,0,5781.5034,0,0,6444.583,
30353,811.6430855542054,20.191952,,,,,,,,,,,4970.7715,0,0,0,0,0,0,0,0,0,
30354,844.7014677404303,20.191952,,,,,,,,,,,51758.46,0,0,0,0,0,0,0,0,0,
30355,883.6622316773623,20.191952,,,,,,,,,,,7127.496,0,0,0,0,0,0,0,0,0,
30356,905.8290843178107,20.191952,,,,,,,,,,,14796.182,0,0,0,0,0,0,0,0,0,
30357,990.7342315402991,20.191952,,,,,,,,,,,13358.581,0,0,0,0,0,0,0,0,0,
30358,710.5571060339033,20.19217,,,,,,,,,,,7748.111,0,0,0,0,0,18769.586,38473.758,0,0,
30359,972.8942736582882,20.192501,,,,,,,,,,,59123.094,74543.336,29121.94,100841.914,80184.34,94842.21,116580.63,130982.54,120127.84,114196.22,
30360,893.7579800603255,20.192797,,,,,,,,,,,168187.98,137781.4,102981.73,203290.8,147107.81,168215.28,204091.48,181155.3,188182.53,190369.14,
30361,709.543288199531,20.19303,,,,,,,,,,,0,0,0,10203.662,0,0,0,0,0,0,
30362,920.7529099190414,20.19303,,,,,,,,,,,0,0,0,3494.8003,0,0,0,0,0,0,
30363,1001.8203313979747,20.193094,,,,,,,,,,,25783.785,0,10952.02,0,0,26424.588,43306.023,73070.97,0,42123.285,
30364,954.8387661834199,20.193834,,,,,,,,,,,266268.5,0,0,0,332940.97,470068.22,0,534352.9,608792.75,606794.8,
30365,903.8172321924475,20.194155,,,,,,,,,,,331910.47,0,0,0,388813.28,0,0,476413.06,0,0,
30366,834.71611118988,20.194403,,,,,,,,,,,31897.281,0,15976.544,67853.586,0,0,74336.69,66521.73,0,0,
30367,764.6394247838471,20.19471,,,,,,,,,,,122442.15,0,0,0,228775.45,210857.28,0,0,0,0,
30368,841.6931009030245,20.19471,,,,,,,,,,,5777.6895,0,0,0,11988.527,0,15472.351,30264.281,0,0,
30369,1023.9146392239848,20.19543,,,,,,,,,,,0,0,16515.824,0,37232.645,0,59740.363,57061.164,0,76143.88,
30370,955.8425521183183,20.19554,,,,,,,,,,,0,0,0,0,0,0,128862.37,0,0,0,
30371,821.7051434951907,20.195679,,,,,,,,,,,0,98013.03,56188.875,0,0,117638.45,0,0,158849.42,0,
30372,978.7352208173418,20.19572,,,,,,,,,,,31116.758,24468.406,0,30017.08,26838.902,23985.295,30139.068,30848.209,29150.496,0,
30373,899.6901154198615,20.196173,,,,,,,,,,,0,14113.954,0,24183.586,14443.172,0,27060.547,0,0,11691.533,
30374,481.38845601804115,20.196556,,,,,,,,,,,0,0,0,13474.582,0,0,21520.436,26980.793,20327.336,25050.041,
30375,830.6856359656226,20.196566,,,,,,,,,,,40066.797,0,28324.865,70225.44,0,60566.0,77327.086,0,0,66210.52,
30376,654.4939533193451,20.19704,,,,,,,,,,,0,10714.193,0,0,0,7023.6885,0,0,0,0,
30377,810.7531392901221,20.197254,,,,,,,,,,,0,0,0,0,0,0,0,33668.008,0,29033.6,
30378,820.701047941892,20.197332,,,,,,,,,,,170736.22,136128.73,116950.68,360616.94,240440.53,185074.17,399568.94,420872.34,449773.34,315965.88,
30379,985.8992222511663,20.198109,,,,,,,,,,,33414.76,0,19745.709,0,38621.355,38065.777,0,48048.203,0,0,
30380,963.8050111935269,20.198675,,,,,,,,,,,0,13796.823,0,0,8377.732,0,12506.384,9378.619,0,18120.756,
30381,842.6851137721246,20.19883,,,,,,,,,,,81550.086,67432.47,0,168871.98,114261.06,89618.7,0,165032.88,202764.88,169025.53,
30382,1000.8159216698838,20.198856,,,,,,,,,,,32221.414,33423.688,23531.445,93099.63,47868.434,26647.854,89363.76,125566.85,77439.54,73053.15,
30383,952.8307163435929,20.19892,,,,,,,,,,,1166305.9,1177132.2,834876.94,2722781.5,1478865.9,1383549.8,3681047.8,4241516.0,2847768.8,3176026.8,
30384,979.7389150656247,20.200916,,,,,,,,,,,15020.032,0,10538.176,0,12957.678,15111.634,0,0,16759.963,0,
30385,591.5337783728152,20.201218,,,,,,,,,,,0,6680.623,0,19210.521,13547.935,7045.1963,22791.992,22035.559,18870.861,24616.344,
30386,355.21114921771897,20.201494,,,,,,,,,,,0,0,0,0,6088.424,0,0,0,0,0,
30387,694.5248365910538,20.201494,,,,,,,,,,,0,0,0,0,11571.212,0,0,0,0,0,
30388,732.5610966289461,20.201494,,,,,,,,,,,0,0,0,0,8324.704,0,0,0,0,0,
30389,956.8481309639172,20.201488,,,,,,,,,,,0,0,0,0,0,0,0,0,22966.312,0,
30390,370.3547923802252,20.201998,,,,,,,,,,,7545.9194,0,6567.551,0,11429.2,0,10344.669,0,0,0,
30391,823.756774231138,20.202496,,,,,,,,,,,0,21691.664,0,0,0,0,0,9146.821,21122.727,13137.082,
30392,843.6886574731533,20.202671,,,,,,,,,,,34436.258,53235.867,31518.781,0,49470.355,50934.17,84836.17,0,103933.41,75077.73,
30393,834.7167736769035,20.20306,,,,,,,,,,,0,0,12314.99,0,0,0,0,0,0,0,
30394,844.6348838191334,20.20306,,,,,,,,,,,0,0,5346.4087,0,0,0,0,0,0,0,
30395,915.8197891337943,20.20306,,,,,,,,,,,0,0,410882.72,0,0,0,0,0,0,0,
30396,725.61132720902,20.203102,,,,,,,,,,,17808.086,0,7173.1274,0,21089.191,22622.143,18144.867,23962.873,0,0,
30397,774.5882950255524,20.203396,,,,,,,,,,,0,3138.3076,0,0,0,0,0,0,0,0,
30398,918.7380388916688,20.204218,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13303.357,
30399,953.8347323594056,20.204218,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1961217.6,
30400,921.6767320867866,20.204613,,,,,,,,,,,0,0,0,0,0,0,0,14936.612,0,0,
30401,963.8036676831853,20.204613,,,,,,,,,,,0,0,0,0,0,0,0,11295.025,0,0,
30402,1022.91053665751,20.205564,,,,,,,,,,,19226.625,24689.084,21850.617,81249.64,0,45308.08,86668.92,87419.59,111752.086,88306.68,
30403,884.7331160399308,20.20598,,,,,,,,,,,46026.562,47034.055,68896.65,104996.8,130646.77,0,0,178412.0,227775.08,182948.95,
30404,835.7203406015707,20.20628,,,,,,,,,,,15520.677,0,0,0,0,23134.73,37572.0,0,36973.59,0,
30405,437.32646548807077,20.206556,,,,,,,,,,,0,0,0,0,0,5319.891,0,0,0,0,
30406,559.4926906032912,20.206556,,,,,,,,,,,0,0,0,0,0,16897.188,0,0,0,0,
30407,775.6443890155562,20.206556,,,,,,,,,,,0,0,0,0,0,6720.949,0,0,0,0,
30408,800.6587114089388,20.206556,,,,,,,,,,,0,0,0,0,0,7592.0337,0,0,0,0,
30409,830.6208310667446,20.206556,,,,,,,,,,,0,0,0,0,0,6710.59,0,0,0,0,
30410,900.7068097462368,20.206556,,,,,,,,,,,0,0,0,0,0,17093.326,0,0,0,0,
30411,705.5339372161495,20.206768,,,,,,,,,,,0,0,0,8165.7964,0,11645.056,0,0,0,0,
30412,1004.8493720265458,20.206768,,,,,,,,,,,0,0,0,15581.6455,0,8310.385,0,0,0,0,
30413,614.4622434859887,20.207893,,,,,,,,,,,7743.594,0,0,0,0,0,0,0,0,0,
30414,808.7387726557804,20.207893,,,,,,,,,,,5645.9717,0,0,0,0,0,0,0,0,0,
30415,895.6611130343193,20.208405,,,,,,,,,,,0,0,0,43209.52,0,0,0,0,0,0,
30416,806.6496758152302,20.208895,,,,,,,,,,,0,13959.431,0,0,14306.953,14054.868,0,0,0,0,
30417,962.7997302549891,20.209414,,,,,,,,,,,12841.52,18988.016,2788.1753,29377.928,29261.104,21861.275,35202.87,38163.547,38390.066,28609.545,
30418,765.6432970348485,20.209648,,,,,,,,,,,60824.492,77476.266,45569.07,78801.95,0,0,0,0,0,0,
30419,971.8829605645496,20.20963,,,,,,,,,,,0,0,17414.713,32576.875,64808.324,0,0,0,80989.36,70042.44,
30420,825.6592857429965,20.209902,,,,,,,,,,,17886.682,17077.008,8599.135,15393.032,0,0,0,0,24652.672,18231.143,
30421,884.6655800390533,20.210844,,,,,,,,,,,0,0,0,0,0,9922.657,0,0,11128.663,0,
30422,805.6746992326085,20.211256,,,,,,,,,,,88375.63,95015.125,52722.176,106593.43,119637.18,115454.98,100016.67,130093.63,139632.89,148136.92,
30423,620.3999439526755,20.211409,,,,,,,,,,,0,0,0,0,0,0,12791.476,0,0,0,
30424,755.5794224970437,20.21157,,,,,,,,,,,0,9883.52,4546.4893,0,0,8997.401,0,0,7892.9756,0,
30425,902.8115185127324,20.211603,,,,,,,,,,,0,0,0,1063078.2,0,1130258.0,739746.2,1147873.9,0,0,
30426,866.7078302942891,20.212679,,,,,,,,,,,20496.168,26024.525,8398.946,22990.416,33490.355,27738.05,20521.943,29617.785,34421.89,28308.904,
30427,966.8468605818019,20.212704,,,,,,,,,,,258027.48,235125.98,194597.61,367838.12,262174.12,262774.34,386439.5,419222.53,450981.84,451221.03,
30428,751.6275590481036,20.213104,,,,,,,,,,,0,0,0,51122.773,87354.46,68045.04,0,0,0,63550.32,
30429,870.6491716406123,20.213375,,,,,,,,,,,10877.833,0,8137.4893,0,0,15069.507,0,15165.459,0,0,
30430,898.746739633434,20.213472,,,,,,,,,,,0,0,0,23771.764,0,0,17333.686,0,13294.422,17018.69,
30431,804.6712985777133,20.213814,,,,,,,,,,,162593.5,176948.81,98295.36,180992.69,234916.67,198594.44,163211.6,0,194970.62,198095.16,
30432,826.6751977859309,20.21429,,,,,,,,,,,28785.58,28435.633,7794.517,20652.303,35309.98,26473.266,30352.2,25205.059,40190.887,30205.453,
30433,790.6552308866575,20.214361,,,,,,,,,,,274529.25,325125.62,132137.62,212786.45,409022.4,369716.12,247259.0,308562.2,369335.75,276027.7,
30434,939.8186149945133,20.214441,,,,,,,,,,,18242.367,10049.889,0,0,11413.523,0,0,0,0,0,
30435,750.6237556217774,20.214466,,,,,,,,,,,104569.85,141040.4,52830.055,0,161860.73,143798.28,93640.57,146950.3,156279.9,0,
30436,786.6436104160634,20.215132,,,,,,,,,,,0,0,0,0,0,0,0,0,9805.825,0,
30437,1036.9261620579484,20.215662,,,,,,,,,,,4835.1904,17248.902,0,40438.285,14356.558,15189.56,0,37741.438,39190.41,0,
30438,369.35147287068713,20.216019,,,,,,,,,,,30076.238,27124.402,0,0,30365.89,34749.93,0,0,20729.348,0,
30439,883.6621029810451,20.216629,,,,,,,,,,,6238.9805,14410.764,10048.337,20545.873,21308.164,16616.332,0,19175.73,0,20963.137,
30440,724.6082460967402,20.216705,,,,,,,,,,,0,39753.156,28113.072,28866.676,0,31061.11,0,0,28219.2,0,
